user_id,page,happened_at
130855,rooms.view.step.content,2017-03-01 12:58
159269,rooms.view.step.content,2017-03-01 12:15
216231,rooms.view.step.content,2017-03-01 06:31
145187,rooms.view.step.content,2017-03-01 23:38
34552,rooms.homework-showcase,2017-03-01 12:48
96870,rooms.view.step.content,2017-03-01 16:01
34650,rooms.view.step.content,2017-03-01 20:07
170118,rooms.view.step.content,2017-03-01 19:31
221332,rooms.student-showcase,2017-03-01 06:46
30649,download-apps,2017-03-01 06:20
72021,rooms.view.step.content,2017-03-01 16:21
86334,rooms.view.step.content,2017-03-01 05:41
14798,rooms.view.step.content,2017-03-01 17:00
44449,rooms.view.step.content,2017-03-01 12:10
96139,rooms.lesson.rev.step.content,2017-03-01 17:00
85276,rooms.lesson.rev.step.content,2017-03-01 17:25
142628,rooms.lesson.rev.step.content,2017-03-01 06:51
49325,rooms.view.step.content,2017-03-01 04:54
40364,rooms.view.step.content,2017-03-01 14:38
52621,rooms.view.step.content,2017-03-01 11:48
231603,rooms.view.step.content,2017-03-01 08:01
39761,rooms.view.step.content,2017-03-01 12:06
140101,rooms.view.step.content,2017-03-01 06:35
37863,rooms.view.step.content,2017-03-01 11:21
147338,rooms.view.step.content,2017-03-01 14:11
219102,rooms.view.step.content,2017-03-01 10:44
23127,rooms.homework-showcase,2017-03-01 10:25
65721,rooms.homework-showcase,2017-03-01 13:24
107351,rooms.lesson.rev.step.content,2017-03-01 15:37
167155,rooms.lesson.rev.step.content,2017-03-01 16:22
65575,rooms.view.step.content,2017-03-01 14:10
41204,rooms.view.step.content,2017-03-01 09:49
170118,rooms.view.step.content,2017-03-01 19:26
37863,rooms.view.step.content,2017-03-01 11:04
52392,rooms.view.step.content,2017-03-01 05:17
236464,rooms.view.step.content,2017-03-01 15:37
192504,rooms.lesson.rev.step.content,2017-03-01 05:44
200504,rooms.view.step.grammar,2017-03-01 06:12
13461,rooms.view.step.content,2017-03-01 12:39
92576,rooms.view.step.content,2017-03-01 15:56
125020,rooms.view.step.content,2017-03-01 01:41
27552,rooms.lesson.rev.step.content,2017-03-01 06:08
170580,rooms.lesson.rev.step.content,2017-03-01 18:32
129261,rooms.view.step.content,2017-03-01 17:04
235855,rooms.lesson.rev.step.content,2017-03-01 18:06
64263,rooms.homework-showcase,2017-03-01 17:18
165794,rooms.view.step.content,2017-03-01 11:04
217438,rooms.view.step.content,2017-03-01 15:47
124482,rooms.view.step.content,2017-03-01 17:06
107227,rooms.lesson.rev.step.content,2017-03-01 10:26
53687,rooms.view.step.content,2017-03-01 05:57
180743,rooms.lesson.rev.step.content,2017-03-01 18:58
189995,rooms.view.step.content,2017-03-01 10:33
162324,rooms.view.step.content,2017-03-01 06:26
58063,rooms.lesson.rev.step.content,2017-03-01 06:24
135049,rooms.view.step.content,2017-03-01 14:45
125020,rooms.view.step.content,2017-03-01 08:48
170118,rooms.view.step.content,2017-03-01 19:30
11230,rooms.lesson.rev.step.content,2017-03-01 09:05
54640,rooms.student-showcase,2017-03-01 10:10
186638,rooms.view.step.content,2017-03-01 09:03
152274,rooms.view.step.content,2017-03-01 17:39
199715,rooms.lesson.rev.step.content,2017-03-01 06:49
125020,rooms.view.step.content,2017-03-01 20:12
54201,rooms.homework-showcase,2017-03-01 16:13
85395,rooms.lesson.rev.step.content,2017-03-01 10:52
169408,rooms.view.step.content,2017-03-01 16:32
17253,rooms.view.step.content,2017-03-01 20:08
65739,rooms.lesson.rev.step.content,2017-03-01 17:50
32069,rooms.homework-showcase,2017-03-01 17:13
165284,rooms.view.step.content,2017-03-01 16:06
34960,rooms.lesson.rev.step.content,2017-03-01 20:59
34086,rooms.lesson.rev.step.content,2017-03-01 18:54
174024,rooms.view.step.content,2017-03-01 21:23
114067,rooms.lesson.rev.step.content,2017-03-01 14:06
50498,rooms.view.step.content,2017-03-01 10:49
144427,rooms.view.step.content,2017-03-01 15:50
74119,rooms.view.step.content,2017-03-01 17:03
116371,rooms.view.step.content,2017-03-01 20:13
34375,rooms.homework-showcase,2017-03-01 11:39
134787,rooms.view.step.content,2017-03-01 15:00
198624,rooms.view.step.content,2017-03-01 08:29
225007,rooms.view.step.content,2017-03-01 18:32
13461,rooms.view.step.content,2017-03-01 16:02
228830,rooms.view.step.content,2017-03-01 20:16
100620,rooms.test.step,2017-03-01 10:26
89427,rooms.view.step.content,2017-03-01 21:50
162475,rooms.homework-showcase,2017-03-01 05:19
200035,rooms.view.step.content,2017-03-01 14:21
185155,rooms.view.step.content,2017-03-01 14:23
128209,rooms.view.step.content,2017-03-01 12:18
123998,rooms.view.step.content,2017-03-01 19:05
168246,rooms.lesson.rev.step.content,2017-03-01 18:10
208900,rooms.lesson.rev.step.content,2017-03-01 15:14
22073,rooms.view.step.content,2017-03-01 21:03
132176,rooms.view.step.content,2017-03-01 18:12
72901,rooms.lesson.rev.step.content,2017-03-01 15:30
15205,rooms.view.step.content,2017-03-01 04:39
35711,rooms.view.step.content,2017-03-01 15:23
200910,rooms.view.step.content,2017-03-01 18:36
173941,rooms.view.step.content,2017-03-01 08:13
188822,rooms.test.step,2017-03-01 19:11
222644,rooms.view.step.content,2017-03-01 17:17
238763,rooms.view.step.attachments,2017-03-01 12:20
217933,rooms.lesson.rev.step.content,2017-03-01 07:02
152289,rooms.view.step.content,2017-03-01 06:55
172893,rooms.test.step,2017-03-01 11:43
141817,rooms.homework-showcase,2017-03-01 15:49
13461,rooms.view.step.content,2017-03-01 10:12
198870,rooms.view.step.content,2017-03-01 13:15
36111,rooms.view.step.content,2017-03-01 15:19
158526,words.vocabulary,2017-03-01 12:41
222308,rooms.view.step.content,2017-03-01 10:37
160819,notes,2017-03-01 16:56
31522,rooms.homework-showcase,2017-03-01 22:15
174289,rooms.lesson.rev.step.content,2017-03-01 07:01
68636,rooms.lesson.rev.step.content,2017-03-01 07:58
112087,rooms.view.step.content,2017-03-01 20:50
182761,rooms.view.step.content,2017-03-01 17:25
78307,rooms.student-showcase,2017-03-01 11:56
152475,rooms.view.step.content,2017-03-01 06:47
69285,rooms.test.step,2017-03-01 22:20
174868,rooms.lesson.rev.step.content,2017-03-01 10:47
42961,rooms.lesson.rev.step.content,2017-03-01 18:15
32069,rooms.view.step.content,2017-03-01 17:21
71875,rooms.view.step.content,2017-03-01 14:32
135025,rooms.view.step.content,2017-03-01 10:33
17070,rooms.view.step.content,2017-03-01 11:29
234781,rooms.lesson.rev.step.content,2017-03-01 16:25
198692,rooms.lesson.rev.step.content,2017-03-01 17:58
85469,rooms.lesson.rev.step.content,2017-03-01 17:18
128309,rooms.view.step.content,2017-03-01 18:59
110077,rooms.view.step.content,2017-03-01 14:59
148332,rooms.view.step.content,2017-03-01 14:12
199209,rooms.homework-showcase,2017-03-01 08:17
79990,rooms.view.step.content,2017-03-01 21:19
235551,rooms.homework-showcase,2017-03-01 15:55
171885,rooms.homework-showcase,2017-03-01 17:32
156922,rooms.homework-showcase,2017-03-01 07:27
232928,rooms.student-showcase,2017-03-01 15:49
234079,rooms.view.step.attachments,2017-03-01 20:11
47397,rooms.test-showcase,2017-03-01 19:36
50785,rooms.view.step.content,2017-03-01 16:51
164771,rooms.view.step.content,2017-03-01 13:16
234854,rooms.homework-showcase,2017-03-01 20:42
207399,rooms.lesson.rev.step.content,2017-03-01 07:01
47221,rooms.student-showcase,2017-03-01 05:29
168970,rooms.lesson.rev.step.content,2017-03-01 19:27
21897,rooms.view.step.content,2017-03-01 17:21
11155,rooms.student-showcase,2017-03-01 15:03
71046,rooms.view.step.content,2017-03-01 19:19
220059,rooms.view.step.content,2017-03-01 16:58
170118,rooms.view.step.content,2017-03-01 17:48
131457,rooms.view.step.content,2017-03-01 18:54
129914,rooms.lesson.rev.step.content,2017-03-01 15:14
71875,rooms.view.step.content,2017-03-01 11:47
3339,rooms.view.step.content,2017-03-01 16:37
33428,rooms.lesson.rev.step.content,2017-03-01 16:19
208525,rooms.view.step.content,2017-03-01 16:14
231962,rooms.view.step.content,2017-03-01 11:47
134877,rooms.homework-showcase,2017-03-01 12:25
56120,rooms.lesson.rev.step.content,2017-03-01 07:47
168671,rooms.lesson.rev.step.content,2017-03-01 07:51
44925,rooms.lesson.rev.step.content,2017-03-01 05:03
222614,rooms.view.step.content,2017-03-01 22:50
53728,rooms.view.step.content,2017-03-01 20:33
22783,rooms.lesson.rev.step.content,2017-03-01 14:17
168813,rooms.view.step.content,2017-03-01 06:09
211940,rooms.lesson.rev.step.content,2017-03-01 15:52
71875,rooms.view.step.content,2017-03-01 16:18
124007,rooms.view.step.content,2017-03-01 06:37
222614,rooms.view.step.content,2017-03-01 23:06
130142,rooms.view.step.content,2017-03-01 05:16
170609,rooms.lesson.rev.step.content,2017-03-01 08:15
173745,rooms.homework-showcase,2017-03-01 13:38
134437,rooms.lesson.rev.step.content,2017-03-01 17:55
223630,rooms.view.step.content,2017-03-01 17:07
179869,rooms.lesson.rev.step.content,2017-03-01 15:49
188552,rooms.view.step.content,2017-03-01 18:25
2231,rooms.lesson.rev.step.content,2017-03-01 07:01
33428,rooms.view.step.content,2017-03-01 12:37
167412,rooms.view.step.content,2017-03-01 15:13
238453,rooms.student-showcase,2017-03-01 09:46
166484,rooms.view.step.content,2017-03-01 16:54
38183,rooms.view.step.content,2017-03-01 19:17
145187,rooms.view.step.content,2017-03-01 23:30
125020,rooms.view.step.content,2017-03-01 09:39
135025,rooms.view.step.content,2017-03-01 11:42
176757,rooms.view.step.content,2017-03-01 10:39
71212,rooms.view.step.content,2017-03-01 14:41
198536,rooms.view.step.content,2017-03-01 03:48
40414,rooms.view.step.content,2017-03-01 17:07
42851,rooms.view.step.content,2017-03-01 19:54
208970,rooms.homework-showcase,2017-03-01 15:50
59833,rooms.lesson.rev.step.content,2017-03-01 16:17
179039,rooms.view.step.content,2017-03-01 15:09
167901,rooms.lesson.rev.step.content,2017-03-01 19:56
89363,rooms.homework-showcase,2017-03-01 12:50
179233,rooms.lesson.rev.step.content,2017-03-01 08:35
21765,rooms.student-showcase,2017-03-01 18:09
234781,rooms.lesson.rev.step.content,2017-03-01 16:14
107821,rooms.student-showcase,2017-03-01 13:11
128209,rooms.view.step.content,2017-03-01 12:40
27400,rooms.student-showcase,2017-03-01 09:09
209056,rooms.student-showcase,2017-03-01 17:59
13028,rooms.homework-showcase,2017-03-01 15:47
218469,rooms.view.step.content,2017-03-01 18:10
131457,rooms.view.step.content,2017-03-01 18:44
47435,rooms.view.step.content,2017-03-01 19:52
39773,rooms.view.step.content,2017-03-01 20:26
223731,rooms.view.step.content,2017-03-01 17:07
58809,rooms.lesson.rev.step.content,2017-03-01 11:00
13461,rooms.student-showcase,2017-03-01 12:29
110231,rooms.homework-showcase,2017-03-01 19:07
69627,rooms.view.step.content,2017-03-01 15:57
121221,rooms.view.step.content,2017-03-01 16:39
136941,rooms.view.step.content,2017-03-01 20:21
198624,rooms.student-showcase,2017-03-01 07:59
45271,rooms.view.step.content,2017-03-01 08:46
148653,rooms.view.step.content,2017-03-01 05:24
231962,rooms.student-showcase,2017-03-01 18:45
213767,rooms.student-showcase,2017-03-01 16:03
107363,rooms.lesson.rev.step.content,2017-03-01 07:15
160819,rooms.view.step.content,2017-03-01 08:33
86931,rooms.homework-showcase,2017-03-01 19:26
53829,rooms.view.step.content,2017-03-01 15:17
32307,rooms.lesson.rev.step.content,2017-03-01 18:18
75731,rooms.lesson.rev.step.content,2017-03-01 18:44
76780,rooms.lesson.rev.step.content,2017-03-01 07:52
76929,rooms.view.step.content,2017-03-01 11:18
235029,rooms.view.step.content,2017-03-01 19:39
126476,rooms.homework-showcase,2017-03-01 20:24
24093,rooms.lesson.rev.step.content,2017-03-01 14:01
18372,rooms.view.step.content,2017-03-01 09:40
44048,rooms.homework-showcase,2017-03-01 20:41
51960,rooms.student-showcase,2017-03-01 17:25
55394,rooms.lesson.rev.step.content,2017-03-01 16:09
169963,rooms.view.step.content,2017-03-01 14:57
34650,rooms.view.step.content,2017-03-01 20:11
236814,rooms.homework-showcase,2017-03-01 14:09
54134,rooms.view.step.content,2017-03-01 17:49
89357,rooms.view.step.content,2017-03-01 12:49
226711,rooms.student-showcase,2017-03-01 14:32
54888,rooms.view.step.content,2017-03-01 09:28
154299,rooms.lesson.rev.step.content,2017-03-01 16:05
158893,rooms.lesson.rev.step.content,2017-03-01 09:47
200035,rooms.view.step.content,2017-03-01 22:00
57513,rooms.student-showcase,2017-03-01 07:37
165812,rooms.view.step.content,2017-03-01 09:08
76463,rooms.lesson.rev.step.content,2017-03-01 15:32
196624,rooms.view.step.content,2017-03-01 15:40
168630,rooms.student-showcase,2017-03-01 07:56
227400,rooms.student-showcase,2017-03-01 04:32
159262,rooms.lesson.rev.step.content,2017-03-01 15:04
234079,rooms.view.step.content,2017-03-01 20:25
60914,rooms.homework-showcase,2017-03-01 13:51
98422,rooms.view.step.content,2017-03-01 20:06
173611,rooms.view.step.content,2017-03-01 16:04
206989,rooms.test.step,2017-03-01 19:20
236755,rooms.lesson.rev.step.content,2017-03-01 17:10
33017,rooms.view.step.content,2017-03-01 11:48
83314,rooms.student-showcase,2017-03-01 01:27
52523,rooms.view.step.content,2017-03-01 17:02
215648,rooms.homework-showcase,2017-03-01 04:50
65370,rooms.view.step.content,2017-03-01 18:57
111668,rooms.lesson.rev.step.content,2017-03-01 17:23
121158,rooms.lesson.rev.step.content,2017-03-01 15:42
181515,rooms.lesson.rev.step.content,2017-03-01 17:38
54201,rooms.view.step.content,2017-03-01 20:26
147221,rooms.view.step.content,2017-03-01 19:38
76372,rooms.view.step.content,2017-03-01 16:09
229574,rooms.view.step.content,2017-03-01 13:10
129120,rooms.view.step.content,2017-03-01 21:18
44449,rooms.view.step.content,2017-03-01 12:03
46436,rooms.view.step.content,2017-03-01 14:35
32484,rooms.lesson.rev.step.content,2017-03-01 19:19
234763,rooms.view.step.content,2017-03-01 21:14
189527,rooms.student-showcase,2017-03-01 19:50
86727,rooms.view.step.content,2017-03-01 17:18
198119,rooms.view.step.content,2017-03-01 18:32
168671,rooms.view.step.content,2017-03-01 00:04
39258,rooms.lesson.rev.step.content,2017-03-01 05:53
55964,rooms.view.step.content,2017-03-01 17:30
101546,rooms.homework-showcase,2017-03-01 20:23
28536,rooms.homework-showcase,2017-03-01 13:54
88403,rooms.homework-showcase,2017-03-01 12:18
231044,rooms.view.step.content,2017-03-01 21:58
236464,rooms.student-showcase,2017-03-01 15:33
147504,rooms.view.step.content,2017-03-01 18:57
232470,rooms.student-showcase,2017-03-01 20:00
81894,rooms.lesson.rev.step.content,2017-03-01 17:20
202210,rooms.lesson.rev.step.content,2017-03-01 18:47
142781,rooms.student-showcase,2017-03-01 12:49
236734,rooms.student-showcase,2017-03-01 17:50
227334,rooms.view.step.content,2017-03-01 21:28
76463,rooms.view.step.content,2017-03-01 14:31
202752,rooms.lesson.rev.step.content,2017-03-01 17:24
234854,rooms.view.step.content,2017-03-01 20:42
239378,rooms.homework-showcase,2017-03-01 14:07
154864,rooms.view.step.content,2017-03-01 06:20
126476,rooms.view.step.content,2017-03-01 14:24
61680,rooms.view.step.content,2017-03-01 13:12
51182,rooms.lesson.rev.step.content,2017-03-01 17:49
15205,rooms.view.step.content,2017-03-01 04:07
71165,rooms.view.step.content,2017-03-01 09:58
138705,rooms.student-showcase,2017-03-01 08:56
62862,rooms.view.step.content,2017-03-01 18:30
53914,rooms.view.step.content,2017-03-01 17:55
65575,rooms.view.step.content,2017-03-01 10:55
236779,rooms.homework-showcase,2017-03-01 19:08
203258,rooms.view.step.content,2017-03-01 06:34
228419,rooms.lesson.rev.step.content,2017-03-01 18:39
57278,rooms.student-showcase,2017-03-01 19:50
155897,rooms.view.step.content,2017-03-01 16:26
226705,rooms.lesson.rev.step.content,2017-03-01 17:27
71875,rooms.view.step.content,2017-03-01 11:04
80218,rooms.view.step.content,2017-03-01 20:57
39479,rooms.lesson.rev.step.content,2017-03-01 06:47
133650,rooms.view.step.attachments,2017-03-01 18:21
202876,rooms.lesson.rev.step.content,2017-03-01 18:48
179661,rooms.view.step.content,2017-03-01 11:01
200540,rooms.view.step.content,2017-03-01 07:02
223630,rooms.view.step.content,2017-03-01 15:41
209820,rooms.lesson.rev.step.attachments,2017-03-01 14:21
88662,rooms.view.step.content,2017-03-01 08:20
63741,rooms.view.step.content,2017-03-01 07:48
209717,rooms.lesson.rev.step.content,2017-03-01 08:45
165284,rooms.view.step.content,2017-03-01 16:31
58177,rooms.view.step.content,2017-03-01 10:26
238763,rooms.homework-showcase,2017-03-01 10:43
22823,rooms.student-showcase,2017-03-01 17:01
48908,rooms.lesson.rev.step.content,2017-03-01 18:21
217438,rooms.view.step.content,2017-03-01 17:09
144502,rooms.view.step.content,2017-03-01 07:35
152274,rooms.view.step.content,2017-03-01 17:58
87531,rooms.view.step.content,2017-03-01 14:53
217803,rooms.lesson.rev.step.content,2017-03-01 06:49
225007,rooms.homework-showcase,2017-03-01 18:35
135025,rooms.student-showcase,2017-03-01 12:58
15040,rooms.view.step.content,2017-03-01 21:28
170706,rooms.view.step.content,2017-03-01 12:46
194581,rooms.view.step.content,2017-03-01 11:20
137888,rooms.lesson.rev.step.content,2017-03-01 19:14
188341,rooms.lesson.rev.step.content,2017-03-01 06:21
203133,rooms.view.step.content,2017-03-01 19:09
89357,rooms.view.step.content,2017-03-01 12:19
89250,rooms.lesson.rev.step.content,2017-03-01 06:48
222168,rooms.lesson.rev.step.content,2017-03-01 16:27
204330,rooms.view.step.content,2017-03-01 09:10
7679,rooms.homework-showcase,2017-03-01 18:52
125034,rooms.student-showcase,2017-03-01 09:10
125020,rooms.view.step.content,2017-03-01 12:31
76929,rooms.lesson.rev.step.content,2017-03-01 14:37
168543,rooms.view.step.content,2017-03-01 11:32
12369,rooms.lesson.rev.step.content,2017-03-01 13:36
170118,rooms.view.step.content,2017-03-01 17:12
155899,rooms.view.step.content,2017-03-01 20:11
195648,rooms.view.step.content,2017-03-01 08:46
198709,download-apps,2017-03-01 06:25
93061,rooms.view.step.content,2017-03-01 14:34
238018,rooms.homework-showcase,2017-03-01 19:07
70588,rooms.lesson.rev.step.content,2017-03-01 20:00
26829,rooms.lesson.rev.step.content,2017-03-01 14:51
45496,rooms.lesson.rev.step.content,2017-03-01 08:09
91745,rooms.lesson.rev.step.content,2017-03-01 17:52
199983,rooms.view.step.content,2017-03-01 04:59
145187,rooms.view.step.content,2017-03-01 23:17
172228,rooms.view.step.content,2017-03-01 15:00
216339,rooms.homework-showcase,2017-03-01 20:46
43797,rooms.view.step.content,2017-03-01 20:11
213038,rooms.view.step.content,2017-03-01 06:19
172180,rooms.view.step.content,2017-03-01 20:32
36921,rooms.lesson.rev.step.content,2017-03-01 16:07
169384,rooms.view.step.content,2017-03-01 14:59
142343,rooms.lesson.rev.step.attachments,2017-03-01 17:50
142336,rooms.view.step.content,2017-03-01 22:38
29869,rooms.homework-showcase,2017-03-01 04:36
41473,rooms.student-showcase,2017-03-01 19:03
165560,rooms.lesson.rev.step.content,2017-03-01 16:19
174569,rooms.lesson.rev.step.content,2017-03-01 06:52
55050,rooms.lesson.rev.step.content,2017-03-01 16:32
115648,rooms.homework-showcase,2017-03-01 10:50
156922,rooms.view.step.content,2017-03-01 06:40
187321,rooms.student-showcase,2017-03-01 18:58
180743,rooms.lesson.rev.step.content,2017-03-01 19:11
170722,rooms.student-showcase,2017-03-01 20:54
229668,rooms.lesson.rev.step.content,2017-03-01 12:18
52986,rooms.lesson.rev.step.content,2017-03-01 17:20
125910,rooms.homework-showcase,2017-03-01 10:02
127848,rooms.view.step.content,2017-03-01 09:45
69966,rooms.view.step.content,2017-03-01 15:55
211534,rooms.view.step.content,2017-03-01 05:57
86334,rooms.homework-showcase,2017-03-01 05:40
86931,rooms.view.step.content,2017-03-01 03:26
29245,rooms.lesson.rev.step.content,2017-03-01 13:01
125020,rooms.view.step.content,2017-03-01 20:08
131622,rooms.view.step.content,2017-03-01 19:17
87543,rooms.homework-showcase,2017-03-01 15:23
35711,rooms.lesson.rev.step.content,2017-03-01 09:04
237929,rooms.lesson.rev.step.content,2017-03-01 13:04
207814,rooms.view.step.content,2017-03-01 06:04
32960,rooms.lesson.rev.step.content,2017-03-01 05:32
182761,rooms.view.step.content,2017-03-01 17:58
86727,rooms.view.step.content,2017-03-01 16:56
197369,rooms.lesson.rev.step.grammar,2017-03-01 14:07
174569,rooms.lesson.rev.step.content,2017-03-01 06:13
231962,rooms.view.step.content,2017-03-01 18:46
11668,rooms.homework-showcase,2017-03-01 09:51
17263,rooms.view.step.content,2017-03-01 13:37
77875,rooms.student-showcase,2017-03-01 16:03
231609,rooms.view.step.content,2017-03-01 13:27
78155,rooms.lesson.rev.step.content,2017-03-01 05:06
171885,rooms.view.step.content,2017-03-01 17:16
51978,rooms.lesson.rev.step.content,2017-03-01 10:03
83354,rooms.lesson.rev.step.content,2017-03-01 07:43
88991,rooms.view.step.content,2017-03-01 11:05
172893,rooms.lesson.rev.step.content,2017-03-01 18:56
85417,rooms.view.step.content,2017-03-01 20:52
163305,rooms.homework-showcase,2017-03-01 17:49
236336,rooms.view.step.content,2017-03-01 19:21
72120,rooms.lesson.rev.step.content,2017-03-01 05:04
183699,rooms.test.step,2017-03-01 07:44
41706,rooms.view.step.content,2017-03-01 08:58
179661,rooms.view.step.content,2017-03-01 11:03
62994,rooms.lesson.rev.step.content,2017-03-01 19:53
53905,rooms.view.step.content,2017-03-01 15:47
198309,rooms.lesson.rev.step.content,2017-03-01 19:52
53905,rooms.view.step.content,2017-03-01 13:27
125020,rooms.homework-showcase,2017-03-01 00:38
229533,rooms.view.step.content,2017-03-01 19:51
206989,rooms.view.step.content,2017-03-01 19:07
113417,rooms.view.step.content,2017-03-01 19:58
206545,rooms.view.step.content,2017-03-01 11:14
32672,rooms.homework-showcase,2017-03-01 18:27
37962,rooms.view.step.content,2017-03-01 19:32
172228,rooms.view.step.content,2017-03-01 14:37
160819,rooms.view.step.content,2017-03-01 16:58
39795,rooms.student-showcase,2017-03-01 11:29
208347,rooms.lesson.rev.step.content,2017-03-01 08:40
98042,rooms.view.step.content,2017-03-01 08:44
53083,rooms.test.step,2017-03-01 18:41
182761,rooms.lesson.rev.step.content,2017-03-01 18:40
171886,rooms.student-showcase,2017-03-01 06:08
173085,rooms.view.step.content,2017-03-01 07:18
35225,rooms.lesson.rev.step.content,2017-03-01 17:33
168684,rooms.view.step.content,2017-03-01 16:54
57711,rooms.homework-showcase,2017-03-01 19:39
51216,rooms.view.step.content,2017-03-01 05:10
20768,rooms.lesson.rev.step.content,2017-03-01 18:52
208714,rooms.view.step.content,2017-03-01 04:20
154292,rooms.lesson.rev.step.content,2017-03-01 17:31
125020,rooms.view.step.content,2017-03-01 12:40
147966,rooms.student-showcase,2017-03-01 16:52
149520,rooms.lesson.rev.step.content,2017-03-01 10:29
218151,rooms.lesson.rev.step.content,2017-03-01 18:36
217745,rooms.view.step.content,2017-03-01 19:10
219508,rooms.view.step.content,2017-03-01 11:36
160316,rooms.view.step.content,2017-03-01 06:25
5487,rooms.lesson.rev.step.content,2017-03-01 16:46
45834,rooms.lesson.rev.step.content,2017-03-01 18:03
61004,rooms.student-showcase,2017-03-01 19:54
219348,rooms.homework-showcase,2017-03-01 03:58
34552,rooms.view.step.content,2017-03-01 12:48
237700,rooms.lesson.rev.step.content,2017-03-01 07:19
212651,rooms.lesson.rev.step.content,2017-03-01 15:55
125020,rooms.homework-showcase,2017-03-01 09:24
125087,rooms.view.step.content,2017-03-01 10:14
13461,rooms.view.step.content,2017-03-01 13:40
78696,rooms.view.step.content,2017-03-01 05:14
167412,rooms.lesson.rev.step.content,2017-03-01 14:18
165737,rooms.student-showcase,2017-03-01 04:59
172207,rooms.lesson.rev.step.content,2017-03-01 17:14
155907,rooms.view.step.content,2017-03-01 15:31
13005,rooms.view.step.content,2017-03-01 13:53
239631,rooms.view.step.attachments,2017-03-01 17:28
146559,rooms.lesson.rev.step.content,2017-03-01 07:51
61528,rooms.lesson.rev.step.content,2017-03-01 04:14
198613,rooms.view.step.content,2017-03-01 18:15
60956,rooms.view.step.content,2017-03-01 13:32
198980,rooms.lesson.rev.step.content,2017-03-01 19:24
219341,rooms.view.step.content,2017-03-01 13:15
183998,rooms.view.step.content,2017-03-01 10:51
187286,rooms.view.step.content,2017-03-01 13:12
34650,rooms.view.step.content,2017-03-01 08:34
81011,rooms.lesson.rev.step.content,2017-03-01 18:34
63964,rooms.homework-showcase,2017-03-01 18:56
124306,rooms.lesson.rev.step.content,2017-03-01 11:32
34021,rooms.view.step.content,2017-03-01 07:08
6634,rooms.lesson.rev.step.content,2017-03-01 17:03
173890,rooms.view.step.content,2017-03-01 17:31
78067,rooms.lesson.rev.step.content,2017-03-01 15:53
132176,rooms.view.step.content,2017-03-01 18:15
146027,rooms.test.step,2017-03-01 14:28
158448,rooms.homework-showcase,2017-03-01 14:38
39773,rooms.lesson.rev.step.content,2017-03-01 18:11
117850,rooms.view.step.content,2017-03-01 13:06
62042,rooms.student-showcase,2017-03-01 15:52
124063,rooms.view.step.content,2017-03-01 09:14
36191,rooms.view.step.content,2017-03-01 13:19
228136,rooms.lesson.rev.step.content,2017-03-01 17:24
144427,rooms.lesson.rev.step.content,2017-03-01 16:11
234079,rooms.view.step.content,2017-03-01 20:10
125020,rooms.view.step.content,2017-03-01 09:30
169174,rooms.view.step.content,2017-03-01 21:48
219877,rooms.lesson.rev.step.content,2017-03-01 19:11
30302,rooms.view.step.content,2017-03-01 21:19
170941,rooms.lesson.rev.step.content,2017-03-01 17:45
13913,rooms.homework-showcase,2017-03-01 09:35
171667,rooms.view.step.content,2017-03-01 10:22
44611,rooms.lesson.rev.step.content,2017-03-01 18:54
135303,rooms.lesson.rev.step.content,2017-03-01 17:45
62346,rooms.lesson.rev.step.content,2017-03-01 19:09
207952,rooms.lesson.rev.step.content,2017-03-01 08:08
143264,rooms.view.step.content,2017-03-01 11:37
207814,rooms.view.step.content,2017-03-01 06:09
234763,rooms.view.step.content,2017-03-01 19:56
83314,rooms.student-showcase,2017-03-01 21:27
54640,rooms.view.step.content,2017-03-01 08:56
127035,rooms.lesson.rev.step.content,2017-03-01 14:00
180318,rooms.view.step.content,2017-03-01 19:10
125020,rooms.homework-showcase,2017-03-01 19:21
128254,rooms.lesson.rev.step.content,2017-03-01 07:46
43522,rooms.homework-showcase,2017-03-01 19:36
143004,rooms.view.step.content,2017-03-01 21:36
30576,rooms.lesson.rev.step.content,2017-03-01 07:34
56448,rooms.test.step,2017-03-01 18:27
75846,rooms.view.step.content,2017-03-01 14:01
88626,rooms.lesson.rev.step.content,2017-03-01 17:10
125020,rooms.view.step.content,2017-03-01 01:04
151804,rooms.view.step.content,2017-03-01 04:29
62534,rooms.test.step,2017-03-01 21:26
39449,rooms.lesson.rev.step.content,2017-03-01 16:38
236538,rooms.student-showcase,2017-03-01 19:51
32432,rooms.view.step.content,2017-03-01 16:39
232470,rooms.student-showcase,2017-03-01 19:43
168684,rooms.view.step.content,2017-03-01 17:49
62346,rooms.lesson.rev.step.attachments,2017-03-01 19:51
20772,rooms.view.step.content,2017-03-01 12:31
14616,rooms.view.step.content,2017-03-01 17:07
123768,rooms.view.step.content,2017-03-01 10:56
104672,rooms.view.step.content,2017-03-01 14:59
56446,rooms.lesson.rev.step.content,2017-03-01 07:17
156863,rooms.view.step.content,2017-03-01 11:02
30921,rooms.view.step.content,2017-03-01 12:52
232470,rooms.view.step.content,2017-03-01 19:58
44484,rooms.homework-showcase,2017-03-01 19:22
180217,rooms.student-showcase,2017-03-01 19:25
191968,rooms.lesson.rev.step.content,2017-03-01 10:39
13217,rooms.view.step.content,2017-03-01 17:44
185155,rooms.student-showcase,2017-03-01 14:25
62129,rooms.view.step.content,2017-03-01 20:53
